,12430012063.Energy_Savings.Active_Power_Spindle1,12430012063.Energy_Savings.Active_Power_Z1,12430012063.Main_Spindle.Actual_Position_MCS,12430012063.Main_Spindle.Actual_Power,12430012063.Main_Spindle.Actual_Speed_Rate,12430012063.Main_Spindle.MPC_Peak,12430012063.Main_Spindle.MPC_Veff_Total,12430012063.Maintenance_Package.Tool_Usage_Main_lubriTOOL,12430012063.Tool_Control_Center.Axial_Force_Tension,12430012063.Tool_Control_Center.Bending_Moment,12430012063.Tool_Control_Center.Symmetry,12430012063.X1_Axis.Actual_Power,12430012063.Y1_Axis.Actual_Power,12430012063.Z1_Axis.Actual_Feed_Rate,12430012063.Z1_Axis.Actual_Position_MCS,12430012063.Z1_Axis.Actual_Power,timeStamp,12430012063.A1_Axis.Actual_Power,12430012063.Energy_Savings.Active_Power_X1,12430012063.X1_Axis.Actual_Feed_Rate,12430012063.X1_Axis.Actual_Position_MCS,12430012063.Main_Spindle.Temperature_Spindle,12430012063.Y1_Axis.Temperature_Y_Slide,12430012063.Energy_Savings.Active_Power_Y1,12430012063.Y1_Axis.Actual_Feed_Rate,12430012063.Tool_Control_Center.Axial_Force_Compression,12430012063.Y1_Axis.Actual_Position_MCS,12430012063.C1_Axis.Actual_Power,Label
47,-19.926725490196084,323.41892592592586,186.63566666666662,0.5217391304347826,951.5185185185185,1.3333333333333333,0.0,,,,0.32499999999999996,3.4583333333333335,0.8333333333333334,59.303030303030305,-294.1330612244897,21.28125,2019-12-11 09:59:50.736,,96.09280000000001,3600.8,375.03999999999996,27.136666666666667,23.94,,,0.15000000000000002,,2.5,-
48,-25.566351851851852,306.21870370370374,182.3846153846154,0.4782608695652174,951.4,1.2,1.0,74.43,,0.5,0.2885714285714286,8.777777777777779,0.8333333333333334,13.787878787878787,-296.2142592592594,21.03125,2019-12-11 09:59:54.189,7.5,97.7168,3600.8,390.03999999999996,27.123333333333335,23.925,,,0.15,,,-
49,-3.550925925925924,268.1859310344827,173.44016393442624,0.5217391304347826,951.4444444444445,1.5,0.8,,,0.5,0.37888888888888883,10.0,0.8333333333333334,84.09375,-294.6033999999999,19.823529411764707,2019-12-11 09:59:57.640,7.5,110.98020000000001,3599.8,404.562,27.129999999999995,23.922,,,0.15000000000000002,,,-
50,-9.399411764705876,263.2873666666667,189.02142857142852,0.5,951.48,1.25,1.0,,,0.5,0.2828571428571428,9.444444444444445,1.0,-26.5625,-295.4767307692307,20.5,2019-12-11 10:00:01.096,7.5,112.33380000000002,3599.8,419.562,27.13,23.930000000000003,,,0.2,,,-
51,-11.185316666666665,265.09872413793096,181.0514925373135,0.52,951.5,2.0,0.0,,,0.5,0.3122222222222222,9.5,1.0,-172.11111111111111,-297.32076923076926,20.71875,2019-12-11 10:00:04.542,7.5,71.05474999999998,3599.4,433.72200000000004,,23.925,,,0.15000000000000002,,,-
52,-8.682962264150943,264.5199310344828,168.132380952381,0.47619047619047616,951.52,1.75,0.75,,,,0.46714285714285714,13.333333333333334,1.0,-509.81481481481484,-298.08755102040806,20.966666666666665,2019-12-11 10:00:08.061,7.5,131.95825,3076.0,450.12999999999994,27.13,23.922,,,0.1,,,-
53,-5.950844827586205,143.46780769230764,184.7122580645161,0.5263157894736842,951.5,0.5,1.2,,,0.5,0.5077777777777779,9.75,0.8333333333333334,-3451.9565217391305,-302.6628571428572,22.5,2019-12-11 10:00:11.531,7.5,71.05450000000002,4384.0,465.80999999999995,27.13,23.925,,,,,,-
54,-10.614660714285714,-2.3002333333333636,186.85485294117655,0.56,951.3846153846154,1.0,1.0,,,0.5,0.3225,24.615384615384617,3.5714285714285716,-1704.4193548387098,-295.5872549019608,17.09090909090909,2019-12-11 10:00:14.913,7.5,503.3212222222224,-15999.333333333334,400.36,,23.930000000000003,65.17542857142857,2000.0,0.2,-328.935,,-
55,-5.087142857142854,-74.17273076923078,179.66229508196724,0.47619047619047616,951.4761904761905,1.75,0.6666666666666666,,,,0.49875,8.0,0.75,-1932.9,-295.62857142857155,17.0,2019-12-11 10:00:18.594,6.5,64.6934,3602.0,359.62,,23.922,,,0.1142857142857143,,,-
56,-14.128771929824564,314.26623076923073,177.19353846153845,0.5172413793103449,951.52,0.6666666666666666,0.0,,,0.5,0.3622222222222222,4.722222222222222,0.75,-29.28125,-296.40518518518513,20.548387096774192,2019-12-11 10:00:22.046,6.5,69.56559999999999,3599.4,374.77,,23.930000000000003,,,0.15,,,-
