_id,ValueID,value,timeStamp
5dde49418e15b3086c0c706e,12430012063.Z1_Axis.Actual_Position_MCS,-249.96,2019-11-27 10:01:51.336
5dde49428e15b3086c0c7071,12430012063.Z1_Axis.Actual_Position_MCS,-243.29,2019-11-27 10:01:51.538
5dde49428e15b3086c0c7073,12430012063.Z1_Axis.Actual_Position_MCS,-236.62,2019-11-27 10:01:51.737
5dde49428e15b3086c0c7076,12430012063.Z1_Axis.Actual_Position_MCS,-229.96,2019-11-27 10:01:51.936
5dde49428e15b3086c0c7078,12430012063.Z1_Axis.Actual_Position_MCS,-223.29,2019-11-27 10:01:52.225
5dde49428e15b3086c0c707a,12430012063.Z1_Axis.Actual_Position_MCS,-216.62,2019-11-27 10:01:52.451
5dde49438e15b3086c0c707c,12430012063.Z1_Axis.Actual_Position_MCS,-209.96,2019-11-27 10:01:52.565
5dde49438e15b3086c0c707e,12430012063.Z1_Axis.Actual_Position_MCS,-203.29,2019-11-27 10:01:52.732
5dde49438e15b3086c0c7080,12430012063.Z1_Axis.Actual_Position_MCS,-196.62,2019-11-27 10:01:52.977
5dde49438e15b3086c0c7083,12430012063.Z1_Axis.Actual_Position_MCS,-189.96,2019-11-27 10:01:53.137
5dde49438e15b3086c0c7085,12430012063.Z1_Axis.Actual_Position_MCS,-183.29,2019-11-27 10:01:53.334
5dde49438e15b3086c0c7087,12430012063.Z1_Axis.Actual_Position_MCS,-176.62,2019-11-27 10:01:53.529
5dde49448e15b3086c0c7088,12430012063.Z1_Axis.Actual_Position_MCS,-169.96,2019-11-27 10:01:53.746
5dde49448e15b3086c0c708b,12430012063.Z1_Axis.Actual_Position_MCS,-163.29,2019-11-27 10:01:54.032
5dde49448e15b3086c0c708c,12430012063.Z1_Axis.Actual_Position_MCS,-156.62,2019-11-27 10:01:54.191
5dde49448e15b3086c0c708d,12430012063.Z1_Axis.Actual_Position_MCS,-149.96,2019-11-27 10:01:54.339
5dde49448e15b3086c0c7091,12430012063.Z1_Axis.Actual_Position_MCS,-143.29,2019-11-27 10:01:54.537
5dde49458e15b3086c0c7093,12430012063.Z1_Axis.Actual_Position_MCS,-136.62,2019-11-27 10:01:54.734
5dde49458e15b3086c0c7096,12430012063.Z1_Axis.Actual_Position_MCS,-129.96,2019-11-27 10:01:54.932
5dde49458e15b3086c0c7097,12430012063.Z1_Axis.Actual_Position_MCS,-123.29,2019-11-27 10:01:55.142
5dde49458e15b3086c0c709a,12430012063.Z1_Axis.Actual_Position_MCS,-116.62,2019-11-27 10:01:55.341
5dde49468e15b3086c0c709b,12430012063.Z1_Axis.Actual_Position_MCS,-109.96,2019-11-27 10:01:55.627
5dde49468e15b3086c0c709d,12430012063.Z1_Axis.Actual_Position_MCS,-103.29,2019-11-27 10:01:55.790
5dde49468e15b3086c0c709e,12430012063.Z1_Axis.Actual_Position_MCS,-96.62,2019-11-27 10:01:55.937
5dde49468e15b3086c0c70a0,12430012063.Z1_Axis.Actual_Position_MCS,-89.96,2019-11-27 10:01:56.156
5dde49468e15b3086c0c70a2,12430012063.Z1_Axis.Actual_Position_MCS,-83.29,2019-11-27 10:01:56.332
5dde49478e15b3086c0c70a4,12430012063.Z1_Axis.Actual_Position_MCS,-76.62,2019-11-27 10:01:56.539
5dde49478e15b3086c0c70a8,12430012063.Z1_Axis.Actual_Position_MCS,-69.96,2019-11-27 10:01:56.740
5dde49478e15b3086c0c70ab,12430012063.Z1_Axis.Actual_Position_MCS,-63.29,2019-11-27 10:01:56.994
5dde49478e15b3086c0c70af,12430012063.Z1_Axis.Actual_Position_MCS,-56.62,2019-11-27 10:01:57.214
5dde49478e15b3086c0c70b2,12430012063.Z1_Axis.Actual_Position_MCS,-49.96,2019-11-27 10:01:57.458
5dde49478e15b3086c0c70b5,12430012063.Z1_Axis.Actual_Position_MCS,-43.29,2019-11-27 10:01:57.535
5dde49488e15b3086c0c70b7,12430012063.Z1_Axis.Actual_Position_MCS,-36.62,2019-11-27 10:01:57.737
5dde49488e15b3086c0c70ba,12430012063.Z1_Axis.Actual_Position_MCS,-29.96,2019-11-27 10:01:57.932
5dde49488e15b3086c0c70bd,12430012063.Z1_Axis.Actual_Position_MCS,-23.29,2019-11-27 10:01:58.133
5dde49488e15b3086c0c70be,12430012063.Z1_Axis.Actual_Position_MCS,-16.62,2019-11-27 10:01:58.339
5dde49498e15b3086c0c70c0,12430012063.Z1_Axis.Actual_Position_MCS,-9.96,2019-11-27 10:01:58.595
5dde49498e15b3086c0c70c3,12430012063.Z1_Axis.Actual_Position_MCS,-3.29,2019-11-27 10:01:58.820
5dde49498e15b3086c0c70c9,12430012063.Z1_Axis.Actual_Position_MCS,0.49,2019-11-27 10:01:58.973
5dde494a8e15b3086c0c70dc,12430012063.Z1_Axis.Actual_Position_MCS,-0.15,2019-11-27 10:02:00.376
5dde494b8e15b3086c0c70e9,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-11-27 10:02:01.196
5dde49528e15b3086c0c71a7,12430012063.Z1_Axis.Actual_Position_MCS,-51.03,2019-11-27 10:02:07.754
5dde49528e15b3086c0c71ba,12430012063.Z1_Axis.Actual_Position_MCS,-183.24,2019-11-27 10:02:07.991
5dde49528e15b3086c0c71c6,12430012063.Z1_Axis.Actual_Position_MCS,-251.94,2019-11-27 10:02:08.153
5dde49528e15b3086c0c71cf,12430012063.Z1_Axis.Actual_Position_MCS,-259.94,2019-11-27 10:02:08.346
5dde49528e15b3086c0c71da,12430012063.Z1_Axis.Actual_Position_MCS,-267.94,2019-11-27 10:02:08.542
5dde49538e15b3086c0c71e1,12430012063.Z1_Axis.Actual_Position_MCS,-275.94,2019-11-27 10:02:08.806
5dde49538e15b3086c0c71ec,12430012063.Z1_Axis.Actual_Position_MCS,-280.18,2019-11-27 10:02:09.145
5dde49538e15b3086c0c71fa,12430012063.Z1_Axis.Actual_Position_MCS,-286.3,2019-11-27 10:02:09.371
5dde49538e15b3086c0c7206,12430012063.Z1_Axis.Actual_Position_MCS,-296.97,2019-11-27 10:02:09.409
5dde49538e15b3086c0c720e,12430012063.Z1_Axis.Actual_Position_MCS,-307.63,2019-11-27 10:02:09.553
5dde49548e15b3086c0c7216,12430012063.Z1_Axis.Actual_Position_MCS,-318.3,2019-11-27 10:02:09.743
5dde49548e15b3086c0c721d,12430012063.Z1_Axis.Actual_Position_MCS,-328.97,2019-11-27 10:02:09.949
5dde49548e15b3086c0c7223,12430012063.Z1_Axis.Actual_Position_MCS,-339.63,2019-11-27 10:02:10.143
5dde49548e15b3086c0c722d,12430012063.Z1_Axis.Actual_Position_MCS,-350.3,2019-11-27 10:02:10.346
5dde49548e15b3086c0c7236,12430012063.Z1_Axis.Actual_Position_MCS,-360.65,2019-11-27 10:02:10.567
5dde49558e15b3086c0c7241,12430012063.Z1_Axis.Actual_Position_MCS,-361.96,2019-11-27 10:02:10.862
5dde49578e15b3086c0c726e,12430012063.Z1_Axis.Actual_Position_MCS,-362.43,2019-11-27 10:02:12.656
5dde49578e15b3086c0c7279,12430012063.Z1_Axis.Actual_Position_MCS,-369.24,2019-11-27 10:02:12.682
5dde49578e15b3086c0c7282,12430012063.Z1_Axis.Actual_Position_MCS,-377.24,2019-11-27 10:02:12.774
