      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
27.11.2019;12:43:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,017;0,017;mm
27.11.2019;12:43:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:43:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,001;0,001;mm
27.11.2019;12:43:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,002;0,002;mm
27.11.2019;12:43:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;12:43:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;45,003;0,003;mm
27.11.2019;12:43:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,013;0,013;mm
27.11.2019;12:43:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:43:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,011;0,011;mm
27.11.2019;12:43:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,009;0,009;mm
27.11.2019;12:43:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:43:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,01;0,01;mm
27.11.2019;12:43:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,999;0;mm
27.11.2019;12:43:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:43:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,015;0,015;mm
27.11.2019;12:43:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,005;0,005;mm
27.11.2019;12:43:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;12:43:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,002;0,002;mm
27.11.2019;12:43:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,01;0,01;mm
27.11.2019;12:43:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;12:43:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,018;0,018;mm
27.11.2019;12:43:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,013;0,013;mm
27.11.2019;12:43:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
27.11.2019;12:43:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,025;0,025;mm
27.11.2019;12:43:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,017;0,017;mm
27.11.2019;12:43:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;12:44:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,989;-0,011;mm
27.11.2019;12:44:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,007;0,007;mm
27.11.2019;12:44:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;12:44:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,995;-0,005;mm
27.11.2019;12:44:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,007;0,007;mm
27.11.2019;12:44:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:44:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;45,016;0,016;mm
27.11.2019;12:44:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,996;-0,004;mm
27.11.2019;12:44:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;12:44:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,002;0,002;mm
27.11.2019;12:44:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,006;0,006;mm
27.11.2019;12:44:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;12:44:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,024;0,024;mm
27.11.2019;12:44:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,024;0,024;mm
27.11.2019;12:44:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:44:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,015;0,015;mm
27.11.2019;12:44:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,019;0,019;mm
27.11.2019;12:44:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:44:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105;0;mm
27.11.2019;12:44:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,004;0,004;mm
27.11.2019;12:44:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:44:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,011;0,011;mm
27.11.2019;12:44:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,031;0,031;mm
27.11.2019;12:44:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:44:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,01;0,01;mm
27.11.2019;12:44:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,008;0,008;mm
27.11.2019;12:44:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
27.11.2019;12:44:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,017;0,017;mm
27.11.2019;12:44:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,025;0,025;mm
27.11.2019;12:44:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
27.11.2019;12:44:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,009;0,009;mm
27.11.2019;12:44:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120;0;mm
27.11.2019;12:44:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:45:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;45,007;0,007;mm
27.11.2019;12:45:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,006;0,006;mm
27.11.2019;12:45:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:45:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,019;0,019;mm
27.11.2019;12:45:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,003;0,003;mm
27.11.2019;12:45:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:45:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,994;-0,006;mm
